estimand,level,unit,sex,age_band,estimate,lower,upper
mortality_rate,county,11,female,65-74,0.020658000486609634,0.004689937527696765,0.046354413089091585
mortality_rate,county,11,female,75-84,0.057678881667660636,0.013110835420273102,0.13929250635494556
mortality_rate,county,11,female,85+,0.10507317036673479,0.021031177845959856,0.30444648766839444
qualifying_event_rate,county,11,female,0-17,0.015819945997087942,0.009388610387133576,0.02399279143992653
qualifying_event_rate,county,11,female,18-44,0.02380960693728266,0.01510396823349167,0.034123908485965825
qualifying_event_rate,county,11,female,45-64,0.036069224313446634,0.02404119114596705,0.051139197223531316
qualifying_event_rate,county,11,female,65-74,0.05785196280966645,0.03539199465302107,0.082950361952456
qualifying_event_rate,county,11,female,75-84,0.06339832381645674,0.03183161202899908,0.10010716791087398
qualifying_event_rate,county,11,female,85+,0.06772552154344154,0.0,0.14646890762510834
person_years_exposure,county,12,male,0-17,954.8878486143439,784.0839088833092,1115.605078299377
person_years_exposure,county,12,male,18-44,963.257303189308,799.6024976569404,1120.6948996725973
person_years_exposure,county,12,male,45-64,1190.453896042551,985.8790273411555,1388.5190403561894
person_years_exposure,county,12,male,65-74,409.349135233916,334.96174273169567,481.9840346117466
person_years_exposure,county,12,male,75-84,178.14550526250406,136.31972500326876,218.11350531428295
person_years_exposure,county,12,male,85+,37.23511733619497,21.816571080374967,50.74267308987506
person_years_exposure,county,12,male,18-64,2153.7111992318587,1785.1312441466941,2507.510543370433
person_years_exposure,county,12,male,65+,624.7297578326151,500.6246752236824,743.9418680161875
mortality_rate,county,12,male,0-17,0.0010354823686203804,0.0,0.0033086815829091567
mortality_rate,county,12,male,18-44,0.0011074304051762616,0.0,0.0034080390463540095
mortality_rate,county,12,male,45-64,0.004751749143797005,0.0008324081231586431,0.011096481703174782
mortality_rate,county,12,male,65-74,0.022380761404487547,0.004883972793970473,0.0517620647530315
mortality_rate,county,12,male,75-84,0.05235254767621866,0.011960302011065502,0.12172017468305639
mortality_rate,county,12,male,85+,0.09632760356569786,0.018096640804489837,0.2876255315072535
qualifying_event_rate,county,12,male,0-17,0.01969226041032976,0.010632375553475326,0.030118974014164416
qualifying_event_rate,county,12,male,18-44,0.03084533686966236,0.018903088693069708,0.044761731017501145
qualifying_event_rate,county,12,male,45-64,0.043453995657367926,0.028812357682150035,0.06135687850020954
qualifying_event_rate,county,12,male,65-74,0.07230033850135702,0.04627702249455409,0.10319198733275241
qualifying_event_rate,county,12,male,75-84,0.07307429580225876,0.04007710071293027,0.10986633544791703
qualifying_event_rate,county,12,male,85+,0.06942040711251793,0.0,0.14238045695731152
person_years_exposure,county,12,female,0-17,966.7817663386393,794.3654902684129,1129.647548596684
person_years_exposure,county,12,female,18-44,1062.3017638669023,880.8327800438619,1238.2436556085243
person_years_exposure,county,12,female,45-64,1095.9997217275018,908.1260766052723,1278.180770813627
person_years_exposure,county,12,female,65-74,408.500468179305,330.79094323718095,484.9430366364167
person_years_exposure,county,12,female,75-84,132.95660961884766,99.94087304402161,163.9468794509392
person_years_exposure,county,12,female,85+,21.914231177459104,12.609740346632588,30.51239184784689
person_years_exposure,county,12,female,18-64,2158.301485594404,1790.662518951041,2516.350910349625
person_years_exposure,county,12,female,65+,563.3713089756118,454.1033686192455,674.5944989856952
mortality_rate,county,12,female,0-17,0.0018030584804072667,0.0,0.00499119789162024
mortality_rate,county,12,female,18-44,0.0006989720652059997,0.0,0.0025507599871947353
mortality_rate,county,12,female,45-64,0.005190217159484211,0.0009027945997198017,0.012049739169451717
mortality_rate,county,12,female,65-74,0.022445106469619364,0.004976835752966034,0.05227428731682746
mortality_rate,county,12,female,75-84,0.058612192371521044,0.013400449506001388,0.14266447084190698
mortality_rate,county,12,female,85+,0.08375114502511444,0.0,0.29445281025171016
qualifying_event_rate,county,12,female,0-17,0.01909165587716936,0.010743900677137798,0.029104241523302512
qualifying_event_rate,county,12,female,18-44,0.030186967846011353,0.018297705441824665,0.04429775884779004
qualifying_event_rate,county,12,female,45-64,0.04866502266811924,0.03280882495789557,0.06702466674932557
qualifying_event_rate,county,12,female,65-74,0.07210757956327836,0.045836382390597064,0.10267190782568221
qualifying_event_rate,county,12,female,75-84,0.07253270793194494,0.03479769615636297,0.11468469811186045
qualifying_event_rate,county,12,female,85+,0.06950818267119142,0.0,0.16415603153652653
person_years_exposure,county,13,male,0-17,2005.3935348189568,1647.2904185956083,2446.6530796792367
person_years_exposure,county,13,male,18-44,2074.8705373085,1713.4086429001882,2524.3711896161144
person_years_exposure,county,13,male,45-64,1849.8617174268693,1522.1237502556687,2255.9243599376687
person_years_exposure,county,13,male,65-74,548.3532187643568,449.3697118104757,675.7313664464668
person_years_exposure,county,13,male,75-84,234.5737960391041,180.560579429147,299.17332798419926
person_years_exposure,county,13,male,85+,46.01071769095762,28.350759763934047,64.5783929235839
person_years_exposure,county,13,male,18-64,3924.732254735369,3229.390755958477,4780.05257180019
person_years_exposure,county,13,male,65+,828.9377324944185,666.4475066927454,1031.6275259899019
mortality_rate,county,13,male,0-17,0.0014840350121197905,0.0,0.0037676331441951006
mortality_rate,county,13,male,18-44,0.0012067771000536932,0.0,0.0031944423678555134
mortality_rate,county,13,male,45-64,0.005506112580765198,0.0012720755381218699,0.01224971099225828
mortality_rate,county,13,male,65-74,0.020261055883397935,0.005157980915078781,0.04456614982982226
mortality_rate,county,13,male,75-84,0.061249156723541184,0.018753946572036405,0.14165932409663612
mortality_rate,county,13,male,85+,0.09488433579997957,0.016955016579522728,0.2554119190733367
qualifying_event_rate,county,13,male,0-17,0.023609183086986604,0.015060299685605993,0.0337735898513278
qualifying_event_rate,county,13,male,18-44,0.0338890267600336,0.022724755959887218,0.04769363847135647
qualifying_event_rate,county,13,male,45-64,0.05503657794235901,0.038960584166593724,0.07542251302614253
qualifying_event_rate,county,13,male,65-74,0.08994051276480709,0.06191265296354477,0.12206928052768146
qualifying_event_rate,county,13,male,75-84,0.08504839319493886,0.05197312836930531,0.12311396066186449
qualifying_event_rate,county,13,male,85+,0.07415120964202987,0.01936772568053014,0.13961423477907636
person_years_exposure,county,13,female,0-17,1910.6855388782317,1572.6744606104457,2332.4527416669753
person_years_exposure,county,13,female,18-44,2057.304112755804,1696.175011568618,2503.322214403535
person_years_exposure,county,13,female,45-64,1770.8201187397185,1457.8287900616835,2157.220877709605
person_years_exposure,county,13,female,65-74,656.8998176552925,534.2344667757194,808.9068212610864
person_years_exposure,county,13,female,75-84,257.3705800895727,198.28069216766121,327.87185013548265
person_years_exposure,county,13,female,85+,60.69857472857834,35.9118481472239,85.41618493445044
person_years_exposure,county,13,female,18-64,3828.1242314955225,3154.688042461315,4660.07529789557
person_years_exposure,county,13,female,65+,974.9689724734436,781.1238602499716,1217.3454499819309
mortality_rate,county,13,female,0-17,0.002536107081150007,0.000443788309085859,0.006151461740006382
mortality_rate,county,13,female,18-44,0.0005959615844580443,0.0,0.0018610908761157153
mortality_rate,county,13,female,45-64,0.005002978510491038,0.0011650946521601414,0.011060879258772454
mortality_rate,county,13,female,65-74,0.02127803766545525,0.006136592663040231,0.046625640734927254
mortality_rate,county,13,female,75-84,0.058198730633725056,0.017577224286977448,0.1372534468642886
mortality_rate,county,13,female,85+,0.11040742581668754,0.0291997234848399,0.2853238300672407
qualifying_event_rate,county,13,female,0-17,0.024997930126059303,0.01600539756556343,0.03609964536113707
qualifying_event_rate,county,13,female,18-44,0.03678229329930479,0.02491574991418651,0.05178783272466613
qualifying_event_rate,county,13,female,45-64,0.05570997455134531,0.03866809238055142,0.07612641422918386
qualifying_event_rate,county,13,female,65-74,0.08590255562555374,0.05981083947390025,0.11826149755575142
qualifying_event_rate,county,13,female,75-84,0.0920567276749726,0.058561116216436754,0.1310050702056081
qualifying_event_rate,county,13,female,85+,0.09427628094897197,0.041145700037557645,0.15684195549285165
person_years_exposure,county,14,male,0-17,779.5203204084321,631.5118337403742,993.6171158814102
person_years_exposure,county,14,male,18-44,871.3096893272067,707.0492986689944,1117.9007211332244
person_years_exposure,county,14,male,45-64,831.1247661540303,674.8321658741534,1063.478669542475
person_years_exposure,county,14,male,65-74,328.36999658386674,261.52848097378507,420.4691576469925
person_years_exposure,county,14,male,75-84,118.83017596227806,88.4416485965232,153.51060930028342
person_years_exposure,county,14,male,85+,28.464867629128403,16.549778603136065,40.37483660565247
person_years_exposure,county,14,male,18-64,1702.434455481237,1382.034930443346,2180.7245336727347
person_years_exposure,county,14,male,65+,475.6650401752732,376.1740221980503,616.917406145308
mortality_rate,county,14,male,0-17,0.00100660361020335,0.0,0.0035860215656028584
mortality_rate,county,14,male,18-44,0.0010613960786022018,0.0,0.0034635137060663288
mortality_rate,county,14,male,45-64,0.0047622306225037605,0.0,0.01130620547950987
mortality_rate,county,14,male,65-74,0.020966798198972104,0.0034406174746515056,0.04815494226832185
mortality_rate,county,14,male,75-84,0.051241872508324765,0.008864979893813104,0.1227641570504049
mortality_rate,county,14,male,85+,0.11031498348167283,0.024281743553352372,0.3172046278112443
qualifying_event_rate,county,14,male,0-17,0.015964094343274785,0.007803302678145019,0.025691028731216196
qualifying_event_rate,county,14,male,18-44,0.024571990450108806,0.014211770592039166,0.03706437786274062
qualifying_event_rate,county,14,male,45-64,0.03476944349436678,0.0213155501707055,0.051477809179996586
qualifying_event_rate,county,14,male,65-74,0.059081292874256904,0.03401902997698774,0.08814609084112301
qualifying_event_rate,county,14,male,75-84,0.06003386755440486,0.025424129409155886,0.10234764498964169
qualifying_event_rate,county,14,male,85+,0.05990697107360206,0.0,0.13913026489129623
person_years_exposure,county,14,female,0-17,633.2887739218813,509.44432413025174,809.7533148632436
person_years_exposure,county,14,female,18-44,783.2667233937154,637.5460612663132,1003.0599617430589
person_years_exposure,county,14,female,45-64,817.9599154634292,661.3756824676531,1052.2230388658147
person_years_exposure,county,14,female,65-74,339.1042539956461,270.58244024721836,433.5013684200157
person_years_exposure,county,14,female,75-84,161.8093503790245,121.89282124711097,213.39402451764155
person_years_exposure,county,14,female,85+,31.04994200485445,17.65044273528481,44.06745965546649
person_years_exposure,county,14,female,18-64,1601.2266388571447,1300.7199887432641,2053.093550540751
person_years_exposure,county,14,female,65+,531.963546379525,418.5665472011774,690.7700719547493
mortality_rate,county,14,female,0-17,0.0017949412147131739,0.0,0.005645983169686527
mortality_rate,county,14,female,18-44,0.0006559440639242768,0.0,0.0026364124371492698
mortality_rate,county,14,female,45-64,0.005506267684826872,0.0008754072188713612,0.013308015374673007
mortality_rate,county,14,female,65-74,0.023854623047301054,0.0054878763810444235,0.05676615840561139
mortality_rate,county,14,female,75-84,0.05627666631736787,0.012683698510426918,0.135421604734628
mortality_rate,county,14,female,85+,0.09400546984127568,0.0,0.2894078100309718
qualifying_event_rate,county,14,female,0-17,0.015434155013766649,0.006785855424412985,0.02557746247161891
qualifying_event_rate,county,14,female,18-44,0.024120687290617334,0.013848907203431871,0.037330001647012404
qualifying_event_rate,county,14,female,45-64,0.04023462014510247,0.024989764162612546,0.058115775689058534
qualifying_event_rate,county,14,female,65-74,0.05995350630488367,0.03541382847490707,0.08934838393323234
qualifying_event_rate,county,14,female,75-84,0.05918273740495297,0.02832887108877622,0.09534933757839129
qualifying_event_rate,county,14,female,85+,0.061302744340033515,0.0,0.13730707396611389
person_years_exposure,county,15,male,0-17,2894.8927410445854,2394.287277309575,3425.850352860309
person_years_exposure,county,15,male,18-44,3163.779842462493,2619.075541444153,3721.343031326476
person_years_exposure,county,15,male,45-64,2897.2998123074412,2398.5007604329962,3430.550614161655
person_years_exposure,county,15,male,65-74,1032.4182551310316,836.811267124826,1236.2006286849362
person_years_exposure,county,15,male,75-84,477.1291789341339,370.055430178925,587.1634642835244
person_years_exposure,county,15,male,85+,98.67778656780905,64.55915133711407,131.79637727355285
person_years_exposure,county,15,male,18-64,6061.079654769934,5018.8385163690555,7137.054574687205
person_years_exposure,county,15,male,65+,1608.2252206329747,1292.268305040208,1937.5704986946346
mortality_rate,county,15,male,0-17,0.001063295007914282,0.0,0.002720943646962726
mortality_rate,county,15,male,18-44,0.0010173748365166653,0.0,0.002464286233475144
mortality_rate,county,15,male,45-64,0.004948033834504239,0.0013469434102710745,0.01078604472937915
mortality_rate,county,15,male,65-74,0.020901511044824794,0.006611296354282931,0.044672149231838654
mortality_rate,county,15,male,75-84,0.05243122269825425,0.016829578532075732,0.11836377715690764
mortality_rate,county,15,male,85+,0.10062527699450687,0.029428581181354455,0.2532226678899207
qualifying_event_rate,county,15,male,0-17,0.02110785646818163,0.013913840092571657,0.030405079185433507
qualifying_event_rate,county,15,male,18-44,0.032326474199229585,0.022157878526515535,0.04522166521656975
qualifying_event_rate,county,15,male,45-64,0.04635444830545163,0.03286666519251142,0.06368950984565361
qualifying_event_rate,county,15,male,65-74,0.07525139891960714,0.05281392758375275,0.1025386099367409
qualifying_event_rate,county,15,male,75-84,0.07840566602663802,0.05273494645242321,0.10877379017182831
qualifying_event_rate,county,15,male,85+,0.07736127802478746,0.03555548852938142,0.12486814621641854
person_years_exposure,county,15,female,0-17,2900.407532686402,2401.252989367257,3436.8164049210263
person_years_exposure,county,15,female,18-44,3195.341040221989,2649.5328042935444,3756.6348095864328
person_years_exposure,county,15,female,45-64,2916.1633203501074,2414.3442021581436,3447.3283569087557
person_years_exposure,county,15,female,65-74,1081.0690512904207,877.1251652114744,1295.6058319487083
person_years_exposure,county,15,female,75-84,449.7918813577131,345.6964752236921,551.5536786042056
person_years_exposure,county,15,female,85+,73.21710589285627,43.881309672820876,98.23821892636823
person_years_exposure,county,15,female,18-64,6111.504360572097,5064.524413847717,7195.094106816399
person_years_exposure,county,15,female,65+,1604.07803854099,1281.5784027216196,1932.5454731954262
mortality_rate,county,15,female,0-17,0.0018525144533821428,0.00033686810353297477,0.004146275962369017
mortality_rate,county,15,female,18-44,0.000715610967645301,0.0,0.0018620527120750965
mortality_rate,county,15,female,45-64,0.00506504821229515,0.0014145486274938592,0.010696566521659819
mortality_rate,county,15,female,65-74,0.022127980605351337,0.0068809487334490094,0.047282341458534
mortality_rate,county,15,female,75-84,0.05708386706479299,0.018064559491444695,0.13105589558101866
mortality_rate,county,15,female,85+,0.10205915531622936,0.023066630281247315,0.262832008953374
qualifying_event_rate,county,15,female,0-17,0.02039062187460001,0.01322911761607606,0.029165836828951942
qualifying_event_rate,county,15,female,18-44,0.0320767306086612,0.02176732761777475,0.04439607624102295
qualifying_event_rate,county,15,female,45-64,0.05158680442388223,0.03681495242723923,0.07064850017209867
qualifying_event_rate,county,15,female,65-74,0.07588649591000945,0.0533459726503887,0.10304990251414851
qualifying_event_rate,county,15,female,75-84,0.07639545007752196,0.050501108944060506,0.1078377067381779
qualifying_event_rate,county,15,female,85+,0.07786192939533201,0.028683277339944985,0.1331559195563591
person_years_exposure,county,16,male,0-17,1735.0643770200436,1421.2149669765154,2144.725962689556
person_years_exposure,county,16,male,18-44,1791.0204627859414,1470.014292033379,2196.277944395999
person_years_exposure,county,16,male,45-64,1925.1963406833916,1581.3827264877589,2391.3886422724263
person_years_exposure,county,16,male,65-74,649.6741380204219,520.8603624646449,809.7319225163826
person_years_exposure,county,16,male,75-84,252.18295607151623,191.85877958711552,317.9733887244703
person_years_exposure,county,16,male,85+,44.354860102076096,27.70782750015992,60.27169611853289
person_years_exposure,county,16,male,18-64,3716.216803469333,3051.719423907092,4584.812262870421
person_years_exposure,county,16,male,65+,946.2119541940142,748.8781212779642,1173.2504891148299
mortality_rate,county,16,male,0-17,0.0010215534137956222,0.0,0.002798530691979761
mortality_rate,county,16,male,18-44,0.00104688921146296,0.0,0.0029272263842990334
mortality_rate,county,16,male,45-64,0.004717710780618852,0.0010444314552865797,0.010394158128563353
mortality_rate,county,16,male,65-74,0.02114792171713032,0.005422483238290587,0.047918712060428886
mortality_rate,county,16,male,75-84,0.049391076778849775,0.012686519208036824,0.11411981621729891
mortality_rate,county,16,male,85+,0.1074079814493997,0.01856854207698932,0.2878962723446999
qualifying_event_rate,county,16,male,0-17,0.011990729436640184,0.006691581506495793,0.018449625962545506
qualifying_event_rate,county,16,male,18-44,0.018636409925322877,0.011374688406245361,0.02720922115011265
qualifying_event_rate,county,16,male,45-64,0.026674430311233045,0.0172713988514227,0.03840567939295805
qualifying_event_rate,county,16,male,65-74,0.04539309929453123,0.02846843040525695,0.06602745939992025
qualifying_event_rate,county,16,male,75-84,0.04625238725159661,0.0229533925125694,0.0735353488485997
qualifying_event_rate,county,16,male,85+,0.046499193412730025,0.0,0.1036094348232469
person_years_exposure,county,16,female,0-17,1775.585479974904,1454.5491332020554,2219.3891982086175
person_years_exposure,county,16,female,18-44,1698.3109550782974,1393.192923036414,2084.39638932838
person_years_exposure,county,16,female,45-64,1917.024726117502,1573.0750637680537,2367.7466931636286
person_years_exposure,county,16,female,65-74,649.769748377404,519.920002903199,811.2342085423637
person_years_exposure,county,16,female,75-84,268.3374159246737,202.50571401697354,335.8769452142591
person_years_exposure,county,16,female,85+,45.692569820036,27.782731543666113,62.875724649331495
person_years_exposure,county,16,female,18-64,3615.335681195799,2968.1579438926283,4438.570818745134
person_years_exposure,county,16,female,65+,963.7997341221137,759.1570018952948,1195.4375826692833
mortality_rate,county,16,female,0-17,0.0018446820285139378,0.0,0.004695244104189947
mortality_rate,county,16,female,18-44,0.0006931864216207245,0.0,0.002129193927467563
mortality_rate,county,16,female,45-64,0.004937257000940666,0.0011403571412883233,0.010688235455757795
mortality_rate,county,16,female,65-74,0.023048278649703293,0.006084580952732483,0.051507474956086305
mortality_rate,county,16,female,75-84,0.054170810253891914,0.015507584358683555,0.12238094144571812
mortality_rate,county,16,female,85+,0.09768666161635685,0.017349616317936627,0.2639134387537632
qualifying_event_rate,county,16,female,0-17,0.011462163331915541,0.006384984758989255,0.017511594372303374
qualifying_event_rate,county,16,female,18-44,0.018342845505176526,0.010839841395296302,0.027117523342489184
qualifying_event_rate,county,16,female,45-64,0.029772546098996776,0.01954366241749306,0.04220919692550041
qualifying_event_rate,county,16,female,65-74,0.046447566393171595,0.02907198807463433,0.06777233581802625
qualifying_event_rate,county,16,female,75-84,0.045359924139611284,0.023960830406099465,0.07220431424356213
qualifying_event_rate,county,16,female,85+,0.04796304258135027,0.0,0.10304516851571656
person_years_exposure,state,0,male,0-17,7218.006798404982,5669.4407928871815,9650.914033341704
person_years_exposure,state,0,male,18-44,7711.721022147204,6052.470405708889,10306.224746144444
person_years_exposure,state,0,male,45-64,6814.592605048669,5352.238771016974,9030.067287434498
person_years_exposure,state,0,male,65-74,2123.9037036622667,1668.220783356094,2827.664086818436
person_years_exposure,state,0,male,75-84,1037.5691130432488,789.135419498251,1385.645895492782
person_years_exposure,state,0,male,85+,241.90906595708682,153.13632281481839,341.33354938100894
person_years_exposure,state,0,male,18-64,14526.313627195872,11406.675757632294,19336.292033578942
person_years_exposure,state,0,male,65+,3403.3818826626025,2652.0672800150674,4517.665806112893
mortality_rate,state,0,male,0-17,0.0007774068772337507,0.00013854731973518864,0.001756098098405504
mortality_rate,state,0,male,18-44,0.0008752276825582971,0.0001451298394904017,0.002035159362038868
mortality_rate,state,0,male,45-64,0.004402174154222349,0.0013577724599813643,0.009080201175281934
mortality_rate,state,0,male,65-74,0.020768297171472962,0.006589817352482474,0.04297936557740712
mortality_rate,state,0,male,75-84,0.05397152486832541,0.0185693451958041,0.11782481752638627
mortality_rate,state,0,male,85+,0.1150827436086147,0.03737270919156071,0.2682981991301476
qualifying_event_rate,state,0,male,0-17,0.01572090966131746,0.010413494602043345,0.02201469326066759
qualifying_event_rate,state,0,male,18-44,0.01780543493218432,0.012176534775974222,0.025019814965452355
qualifying_event_rate,state,0,male,45-64,0.03345832921011008,0.023719552070322367,0.04613037924675451
qualifying_event_rate,state,0,male,65-74,0.057044824882990994,0.039396479458094866,0.07794777768928185
qualifying_event_rate,state,0,male,75-84,0.05188362743544196,0.03436412742093184,0.0723273774673534
qualifying_event_rate,state,0,male,85+,0.055729190861510784,0.028957916318430265,0.08999755285749492
person_years_exposure,state,0,female,0-17,7384.887127633963,5800.521072615915,9867.146248406938
person_years_exposure,state,0,female,18-44,7792.286098312877,6120.0842915964195,10426.466543997962
person_years_exposure,state,0,female,45-64,6822.880876721947,5361.2027820240655,9061.463575056103
person_years_exposure,state,0,female,65-74,2070.8635826884224,1626.807105179443,2751.1696592128023
person_years_exposure,state,0,female,75-84,1033.7560945838018,781.9626960881378,1383.3890166843596
person_years_exposure,state,0,female,85+,165.80057037322788,103.55549313584184,240.5404558484348
person_years_exposure,state,0,female,18-64,14615.166975034823,11490.357468408367,19515.210204148207
person_years_exposure,state,0,female,65+,3270.420247645452,2548.045365178829,4349.807229082167
mortality_rate,state,0,female,0-17,0.0006063772223401214,0.0,0.001427120290096168
mortality_rate,state,0,female,18-44,0.0006535033611448816,0.0001233824760160203,0.0015179723335028727
mortality_rate,state,0,female,45-64,0.004344226032125979,0.0013417382593669148,0.00897646778265111
mortality_rate,state,0,female,65-74,0.021314373638725136,0.007007605303745359,0.04503673880627282
mortality_rate,state,0,female,75-84,0.05737670761427899,0.020602229308115103,0.12447503907370239
mortality_rate,state,0,female,85+,0.1126325651594072,0.036058337953980286,0.27670159893611357
qualifying_event_rate,state,0,female,0-17,0.01482143030110442,0.010081621744460097,0.02107507827293663
qualifying_event_rate,state,0,female,18-44,0.018993205127991113,0.012889531442035694,0.02632452659174415
qualifying_event_rate,state,0,female,45-64,0.03177304357545866,0.021968832404318454,0.04340351616442944
qualifying_event_rate,state,0,female,65-74,0.05021564286660985,0.03455133619919828,0.06981150738929864
qualifying_event_rate,state,0,female,75-84,0.05825993312968742,0.03895414110009413,0.08211476008635851
qualifying_event_rate,state,0,female,85+,0.06654949509088535,0.033896917721333346,0.10716284706923228
person_years_exposure,state,1,male,0-17,13566.404569498509,11185.763701918053,16532.667469038017
person_years_exposure,state,1,male,18-44,13786.4916210646,11345.465966729118,16773.38596779144
person_years_exposure,state,1,male,45-64,12769.77744610854,10514.668734470857,15558.72576180085
person_years_exposure,state,1,male,65-74,4062.125077521028,3311.780738392372,5005.718702992924
person_years_exposure,state,1,male,75-84,1814.5943185951278,1415.873275090382,2296.079750270848
person_years_exposure,state,1,male,85+,348.8254896245499,232.85000645950075,472.4455802688302
person_years_exposure,state,1,male,18-64,26556.26906717314,21871.619022066963,32322.93334971573
person_years_exposure,state,1,male,65+,6225.5448857407055,4995.650249754182,7731.38810975272
mortality_rate,state,1,male,0-17,0.0015226751094349537,0.00046500477506259086,0.0032012669137825955
mortality_rate,state,1,male,18-44,0.0011590975347664995,0.00029771531100067247,0.0024998500624151977
mortality_rate,state,1,male,45-64,0.005741906125824165,0.0020439506407188327,0.011879806216707815
mortality_rate,state,1,male,65-74,0.020638640896171498,0.007410429946035787,0.043513969393295444
mortality_rate,state,1,male,75-84,0.05707211364153394,0.02110024620692109,0.12359228788843497
mortality_rate,state,1,male,85+,0.10348802155251523,0.03900104037976284,0.23896270603782024
qualifying_event_rate,state,1,male,0-17,0.01778808167364867,0.012541866889039051,0.02474582961953567
qualifying_event_rate,state,1,male,18-44,0.02548105845465839,0.01842665996409685,0.03491104191710763
qualifying_event_rate,state,1,male,45-64,0.04303811864813199,0.03147647258226504,0.05810180064685074
qualifying_event_rate,state,1,male,65-74,0.07151341396187347,0.05307186689373232,0.0952112283406583
qualifying_event_rate,state,1,male,75-84,0.06499288635654266,0.04729482226638312,0.08782950959935586
qualifying_event_rate,state,1,male,85+,0.06338495998310564,0.03899993324891019,0.0933371634888466
person_years_exposure,state,1,female,0-17,13031.352813678051,10751.114348795074,15875.262359912478
person_years_exposure,state,1,female,18-44,13719.457732303177,11304.828635272623,16671.367372037676
person_years_exposure,state,1,female,45-64,12891.15009910679,10615.069983391568,15699.71463187282
person_years_exposure,state,1,female,65-74,4223.062212457113,3436.3622093626427,5198.321362333263
person_years_exposure,state,1,female,75-84,1710.4530103553313,1335.8868208182198,2162.8032400829493
person_years_exposure,state,1,female,85+,353.25559469443,229.7011984462671,483.71011229514886
person_years_exposure,state,1,female,18-64,26610.607831409965,21927.16220974011,32361.665759812855
person_years_exposure,state,1,female,65+,6286.770817506875,5038.558026433668,7806.638192564842
mortality_rate,state,1,female,0-17,0.002563528934995599,0.0008531839507143683,0.0052575071718578646
mortality_rate,state,1,female,18-44,0.0006137038716583458,0.00014626177577661028,0.001396210742446655
mortality_rate,state,1,female,45-64,0.004800637779540553,0.0016915735789638164,0.009826075552028041
mortality_rate,state,1,female,65-74,0.020787344312652486,0.0072814664697900214,0.04419544432811225
mortality_rate,state,1,female,75-84,0.05763025050656951,0.020469212080317097,0.12593488470997913
mortality_rate,state,1,female,85+,0.10955345017038777,0.04158851508339067,0.253420875117499
qualifying_event_rate,state,1,female,0-17,0.01879580460540961,0.013260244505677646,0.02599601511338458
qualifying_event_rate,state,1,female,18-44,0.028099858959807565,0.02014041505706459,0.03860107915056414
qualifying_event_rate,state,1,female,45-64,0.0422132226892615,0.030919832503119127,0.057776289350964224
qualifying_event_rate,state,1,female,65-74,0.06750361065375692,0.050224646460425654,0.09049044591572178
qualifying_event_rate,state,1,female,75-84,0.07307701624393362,0.05301653646673415,0.0991896985278749
qualifying_event_rate,state,1,female,85+,0.07736903789206603,0.05039188504312931,0.11130668140737968
person_years_exposure,state,2,male,0-17,7447.347540524663,5959.467493935662,9028.416131643871
person_years_exposure,state,2,male,18-44,6885.510088225107,5528.830349607515,8420.837330201346
person_years_exposure,state,2,male,45-64,6624.591403827409,5320.492890209893,8109.620329625892
person_years_exposure,state,2,male,65-74,1993.3503059470938,1586.9542648620477,2451.118317899438
person_years_exposure,state,2,male,75-84,947.1663313499141,717.3602580039292,1200.7010399278795
person_years_exposure,state,2,male,85+,223.1379462879001,140.39989502099297,306.4796341777635
person_years_exposure,state,2,male,18-64,13510.101492052516,10849.420524155443,16563.333928994824
person_years_exposure,state,2,male,65+,3163.654583584908,2472.772858575779,3951.8778075375485
mortality_rate,state,2,male,0-17,0.001070601914018947,0.000232342117304475,0.002445482003412024
mortality_rate,state,2,male,18-44,0.0008565031293157543,0.00014595530233109524,0.001963037293024683
mortality_rate,state,2,male,45-64,0.0042598440933573406,0.0013979557251322524,0.009210109466185716
mortality_rate,state,2,male,65-74,0.020500534187007372,0.0069572244286355825,0.043745937875002555
mortality_rate,state,2,male,75-84,0.053360752150906944,0.01862602240622466,0.11906298047832785
mortality_rate,state,2,male,85+,0.11274270060836324,0.03982802942822499,0.2733788270380668
qualifying_event_rate,state,2,male,0-17,0.024135913380992392,0.01662642298164748,0.03339160184553867
qualifying_event_rate,state,2,male,18-44,0.03119003161595962,0.021847142849836958,0.04241842079190418
qualifying_event_rate,state,2,male,45-64,0.050625690140675667,0.0365990399629697,0.06788499342666988
qualifying_event_rate,state,2,male,65-74,0.08207194894101674,0.0594162285365159,0.10851943250853273
qualifying_event_rate,state,2,male,75-84,0.09220774553369397,0.06571047829707355,0.12416856889586864
qualifying_event_rate,state,2,male,85+,0.08524368586080368,0.0526425120181484,0.12491838452032973
person_years_exposure,state,2,female,0-17,7074.324988275667,5662.901345217778,8593.918666016072
person_years_exposure,state,2,female,18-44,7126.222454544017,5720.185573667622,8675.508510718362
person_years_exposure,state,2,female,45-64,6833.567693911894,5486.612897911668,8339.192080434172
person_years_exposure,state,2,female,65-74,2201.2478211052003,1753.6598523102116,2696.4643858850172
person_years_exposure,state,2,female,75-84,948.6079107324356,713.8679332987981,1201.9945607262698
person_years_exposure,state,2,female,85+,199.6499130878566,124.48434539890198,275.3431591873337
person_years_exposure,state,2,female,18-64,13959.790148455912,11218.914603160001,17071.546505137398
person_years_exposure,state,2,female,65+,3349.5056449254926,2618.0634317539043,4164.997539706623
mortality_rate,state,2,female,0-17,0.0018493648276242,0.00048221013453097247,0.004048078160588745
